"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"MTA2",4120.57999491043,0.129832898184627,0.178394195535529,0.727786561636026,0.466744252028705,0.583814692655199,"Not"
"MTA3",1987.05245823485,-1.42058824448384,0.18318090549184,-7.75511094166485,8.82662783074543e-15,4.34466236557803e-13,"Down"
"MTAP",711.784023927929,-0.0345927077459642,0.574607348181816,-0.0602023413996064,0.951994480932131,0.968601154493532,"Not"
"MT-ATP6",124918.407159713,-0.670618870316259,0.392779853866852,-1.70736575135952,0.0877540919583624,0.153166288459408,"Not"
"MT-ATP8",16494.5313535126,-0.650498257850227,0.376434899624677,-1.72804981285955,0.0839792941062679,0.147867771944849,"Not"
"MTBP",291.941080393537,1.66801009173701,0.398436223089453,4.18639168598515,2.83424088038775e-05,0.000145633487491009,"Up"
"MTCH1",14368.8392429209,-1.02830873701394,0.252555320320035,-4.0716177972845,4.66877414183881e-05,0.000225219631016471,"Down"
"MTCH2",4412.48961995943,0.379964537550904,0.191328484391921,1.98592770312536,0.0470413521361054,0.0911720206087893,"Not"
"MTCL1",655.098489787802,-0.912393580963096,0.412226399832751,-2.21333126974224,0.0268748153036367,0.0567189432641495,"Down"
"MT-CO1",440539.599911636,-0.902905625742634,0.362603647305132,-2.49006217243821,0.0127720750845427,0.030084470062413,"Down"
"MT-CO2",169803.636102566,-0.835281110718383,0.357262498175234,-2.33800389065377,0.0193870463163229,0.0429832440135253,"Down"
"MT-CO3",188531.666694152,-1.04015545244116,0.388419927020305,-2.67791475174954,0.00740820706077751,0.0187916974196082,"Down"
"MTCP1",57.5472017644331,0.668276757183897,0.37203672728323,1.79626555169415,0.0724522937512066,0.130593654617808,"Not"
"MT-CYB",145107.361156501,-0.926288808628708,0.43260442037206,-2.1411912708429,0.0322586166961203,0.0662087886179796,"Down"
"MTDH",4904.15727088753,-0.0634823563263111,0.192670319632095,-0.329486951843601,0.741787654801248,0.824129760866545,"Not"
"MTERF1",590.459454036971,0.689431937168471,0.241628312239222,2.85327464641604,0.00432712061777373,0.0117567766083963,"Up"
"MTERF2",692.197822861002,0.0968552180890542,0.254851977702661,0.380044993027507,0.703912016763792,0.793660585620355,"Not"
"MTERF3",837.500490056596,0.826922121557105,0.220803562841042,3.74505787369206,0.000180352196295467,0.00073507841495585,"Up"
"MTERF4",1366.30628005328,-0.269353928602843,0.154136431123544,-1.74750334258712,0.0805500656024351,0.142544656705241,"Not"
"MTF1",910.998388349706,-0.411909302810592,0.251861245504347,-1.63546123178162,0.101952395344438,0.173209564771601,"Not"
"MTF2",858.271565190197,0.00816372265033488,0.222949683203811,0.0366168838323577,0.970790481206473,0.98139243104198,"Not"
"MTFMT",500.863192723089,0.236097034774588,0.221861759117461,1.06416281793561,0.287254947652209,0.39939213540704,"Not"
"MTFP1",185.854029550763,1.56976620731162,0.413319911454293,3.79794479725957,0.000145900805408246,0.000610440833241697,"Up"
"MTFR1",797.257542858446,0.590006165175086,0.277697055820304,2.12463961287683,0.0336166958255748,0.0685148693756868,"Up"
"MTFR1L",3621.37650649002,0.198927319218322,0.195103845715863,1.01959712013072,0.307919571384535,0.422256593897341,"Not"
"MTFR2",107.704302708109,3.40243031855804,0.409912279366477,8.30038642369175,1.03773303521786e-16,7.31365941411498e-15,"Up"
"MTG1",257.498046210457,-0.00443035858390931,0.326657396912701,-0.0135627070618374,0.989178857186519,0.993343146416903,"Not"
"MTG2",1456.0023039532,0.281565891180208,0.21428154470243,1.31399972672035,0.188846296194147,0.286736917495372,"Not"
"MTHFD1",3780.12234721729,0.330263425024029,0.263117330067872,1.25519449797866,0.209408162385825,0.311961422222726,"Not"
"MTHFD1L",1306.73697284579,-0.0271654265222833,0.233645261639963,-0.116267825555752,0.907440284126656,0.940813213332251,"Not"
"MTHFD2",2785.54030764062,3.02698500462752,0.444267241214578,6.81343282559407,9.52968675690542e-12,2.39283875572176e-10,"Up"
"MTHFD2L",894.147451867906,0.774774113836279,0.32162373065808,2.40894573373364,0.015998676635949,0.0365106558921216,"Up"
"MTHFR",1227.91238829503,-0.621520743780103,0.197603769675179,-3.14528789001221,0.00165923464117985,0.00509602504684588,"Down"
"MTHFS",141.724585617106,1.37362962689294,0.354432541645349,3.87557423626023,0.000106373542083216,0.000464815905119849,"Up"
"MTHFSD",665.063443303301,0.141243880842345,0.203747624235925,0.693229584256621,0.488165485051518,0.604231440584656,"Not"
"MTIF2",1235.52208528462,0.0608877923874555,0.15285727070452,0.398331018909492,0.690386198426711,0.783251561458987,"Not"
"MTIF3",1100.91229518052,-0.316305544696393,0.229892327686249,-1.37588560644825,0.168857052113906,0.261594863582959,"Not"
"MTM1",971.029970802632,-0.00737584380468604,0.268225300526199,-0.0274986878203371,0.978061986420577,0.98579747125359,"Not"
"MTMR1",1744.48416698777,-0.168770514198159,0.202642625776764,-0.832848042465067,0.40493043576849,0.523349242005316,"Not"
"MTMR10",2366.45756433942,-1.24523188735551,0.278317783566958,-4.47413697894706,7.67205494466475e-06,4.52587997147852e-05,"Down"
"MTMR11",1155.93368731806,1.67540659534576,0.343011460674807,4.88440413054925,1.03742102979989e-06,7.65658694187098e-06,"Up"
"MTMR12",1225.60064234383,-1.26953491810527,0.179928449385395,-7.05577646248708,1.71639561142668e-12,5.08523196595619e-11,"Down"
"MTMR14",1623.50540100477,0.282735863062804,0.130249730208008,2.17072129524781,0.0299522464538347,0.0621283720758137,"Not"
"MTMR2",2127.87542625826,-0.552140514548583,0.222606953331139,-2.48033813089048,0.0131257845128318,0.030792881937429,"Down"
"MTMR3",468.610743716713,-0.460715831534311,0.241012827568136,-1.91158220159076,0.055929804025412,0.10538024645031,"Not"
"MTMR4",2553.37178430009,-0.786617730200889,0.210880754380011,-3.7301541931294,0.000191362623219977,0.000773011933918995,"Down"
"MTMR6",1953.84263187451,-0.850034695419331,0.286750337516304,-2.9643720833319,0.00303301310554229,0.00861751185173676,"Down"
"MTMR7",215.314511999757,-3.32562555266306,0.463211308636124,-7.17949991863326,6.99668649962279e-13,2.26007550368024e-11,"Down"
"MTMR8",15.4794926444964,-0.678210570593309,0.638325234323863,-1.06248434829886,0.28801585976967,0.400121189193943,"Not"
"MTMR9",1280.98786187,-1.5555671947305,0.244997486762049,-6.34931898808143,2.16270172085765e-10,4.08520083434289e-09,"Down"
"MT-ND1",118993.939506047,-1.38331325164977,0.454437828416196,-3.04400990663759,0.00233447452903445,0.00685747285873302,"Down"
"MT-ND2",111411.937626495,-1.09090309504952,0.446432633823299,-2.44360069672081,0.0145415109383225,0.0336182098059678,"Down"
"MT-ND3",42859.8941882761,-0.824123865196841,0.400322120682725,-2.05865182716196,0.0395276040933692,0.0786662318709197,"Down"
"MT-ND4",294791.35105146,-0.895604870793769,0.387307465999333,-2.31238731348213,0.0207563488592512,0.0455622038781312,"Down"
"MT-ND4L",24119.6031332826,-0.777387790372487,0.37980163665483,-2.04682580417364,0.0406751911117535,0.0805808503583107,"Down"
"MT-ND5",118059.015223781,-1.19335561836719,0.384279139696614,-3.10543949720855,0.00189996485916359,0.00572759983305212,"Down"
"MT-ND6",45339.0153056215,-1.23290746355634,0.385677883889936,-3.19672844893587,0.00138995712048462,0.00437145743470874,"Down"
"MTNR1A",1.02343067683111,-2.13160371224314,1.00237185924966,-2.12655981168386,0.0334566746547041,0.0682485350976236,"Down"
"MTNR1B",2.36771671815453,-1.94101499710869,1.01365950543746,-1.91485897058798,0.0555104915166895,0.104813091654102,"Not"
"MTO1",788.693245999362,-0.249259395565969,0.152589987816587,-1.63352392337549,0.102358853418512,0.173779768046803,"Not"
"MTOR",3227.04016086422,-0.70933587553464,0.219880640214693,-3.22600423048632,0.00125531501519783,0.00399938205013199,"Down"
"MTPAP",637.913357601441,-0.697820092679644,0.20178460136633,-3.45824254157424,0.000543711663388005,0.0019335434267961,"Down"
"MTPN",14967.1661786591,0.15240559863456,0.208384843976091,0.731366042398201,0.464555601058204,0.581428865416988,"Not"
"MTR",1543.63906785822,-0.442075649632899,0.276395902730489,-1.59942909886028,0.109725290915272,0.184321845681613,"Not"
"MTRF1",365.986537047342,0.486824613623653,0.271178819000732,1.79521621717196,0.0726192576378265,0.130799023001878,"Not"
"MTRF1L",573.990745891258,0.135435313068337,0.208739283340725,0.648825227819076,0.516451349122568,0.630931963346979,"Not"
"MTRNR2L1",72.7104676606991,1.32858699036846,0.540827934757164,2.45657981954095,0.014026663801493,0.0325899234129095,"Up"
"MTRNR2L10",29.7960955327736,0.87058801055918,0.492119778811095,1.76905714430422,0.0768843387460802,0.137127109538877,"Not"
"MTRNR2L11",6.11897221595047,3.53121403206394,1.1138557431696,3.17026154752811,0.00152301780056381,0.00472997315928732,"Up"
"MTRNR2L12",356.791490137669,0.970339254497911,0.415984037120873,2.33263579346425,0.0196672686666491,0.0435319058781433,"Up"
"MTRNR2L13",1.34165124991073,-0.557841379575303,0.795842666043832,-0.700944298888065,0.483337777312531,0.599732089675022,"Not"
"MTRNR2L3",10.0449141162467,-0.655158656705129,0.464742473338744,-1.4097240822394,0.158621170926776,0.248238330075162,"Not"
"MTRNR2L4",5.93022830261054,0.482497278200314,0.580240201154396,0.831547481957263,0.40566441642765,0.523970297261565,"Not"
"MTRNR2L5",0.479938021367257,-0.29488350591583,1.38869239691156,-0.21234616576835,0.831836981468915,0.888113781902257,"Not"
"MTRNR2L6",20.6308735324891,1.0146945637658,0.456190325786878,2.22427900463598,0.026129678392375,0.0554417603111562,"Up"
"MTRNR2L7",0.447451777529736,-1.22513467517808,0.931078988607853,-1.31582249214957,0.188233628170654,0.285970024148215,"Not"
"MTRNR2L8",241.785057214515,-0.20301899575179,0.434701092156399,-0.467031253003493,0.640477518101027,0.74122813346941,"Not"
"MTRR",1397.23758184182,-0.415031141993602,0.195091892399358,-2.1273623259752,0.0333899898766937,0.0681423880273952,"Not"
"MTSS1",3036.55755391527,-0.327747923597392,0.401304387685759,-0.816706554063484,0.414096144944924,0.532090668014175,"Not"
"MTSS1L",5685.50048125385,-0.267869816006275,0.390593657190358,-0.685801756058027,0.492838128806622,0.608653937699487,"Not"
"MTTP",478.270528687283,2.93300931251659,0.763624705963457,3.84090416353939,0.000122581968358355,0.000526320466566492,"Up"
"MTURN",10253.5962248966,-3.08944192012826,0.51343829481419,-6.01716301906602,1.77500307571212e-09,2.66982273457557e-08,"Down"
"MTUS1",3085.61663629518,-1.44661789221675,0.388796733286687,-3.72075629336643,NA,NA,NA
"MTUS2",77.1317705925365,-4.61623321692563,0.718661386736211,-6.42337727074801,1.33283610529827e-10,2.65511226714985e-09,"Down"
"MTX1",816.514739138671,0.790637827243605,0.204714526150445,3.86214814410661,0.000112394373566671,0.000487827682171151,"Up"
"MTX2",1113.80979436825,-0.813807894890646,0.188137374587245,-4.3256046103336,1.52114057914986e-05,8.35123682964365e-05,"Down"
"MTX3",1235.60554787661,-0.612603102918476,0.218042561359379,-2.80955745107388,0.00496096639766015,0.0132639374615411,"Down"
"MUC1",662.163542262461,2.62748570059398,0.499340592370312,5.2619108895626,1.42565863564694e-07,1.33233161998761e-06,"Up"
"MUC12",108.93831868551,0.786929966887861,0.730025366000708,1.0779487995039,0.281056605959026,0.392475173406908,"Not"
"MUC13",5.23886196181612,0.910104833426639,0.825391540367647,1.10263406991215,0.270186108564666,0.380551304765645,"Not"
"MUC15",0.681380038657216,-1.19865644005437,1.58883927976865,-0.754422713056857,0.450595437403537,0.567409260945611,"Not"
"MUC16",3.02106037948874,0.549660990997416,0.702519770699966,0.78241355463883,0.433971570401654,0.551648222920897,"Not"
"MUC17",0.658290760559195,-1.44123115026446,0.858565636549945,-1.67864993532223,0.0932202884714393,0.160836117145734,"Not"
"MUC20",90.7712363049884,0.38221897096773,0.614865906273503,0.621629801015041,0.534185320648393,0.647495249249772,"Not"
"MUC21",0.554291360595239,0.992552366650182,1.40039385741224,0.708766581199022,0.47846933936127,0.595199607418318,"Not"
"MUC22",1.56670610771394,0.296437889351167,1.2582915131836,0.235587609266434,0.813752689236891,0.875892776578826,"Not"
"MUC3A",42.3291074336778,1.76058792328497,0.775458072382796,2.2703844166263,0.0231842691549713,0.0500890050972359,"Up"
"MUC4",44.4267601829695,0.078151061655548,0.664136469597601,0.11767319705075,0.906326604855094,0.94018247156188,"Not"
"MUC5AC",1.47238615682141,-2.7678368712703,0.867290482621987,-3.19136082630884,0.00141604313937536,0.00444073801638596,"Down"
"MUC5B",6.19670214724956,-1.89154546627347,0.599601349841119,-3.15467179447593,0.00160678748624255,0.0049586810364951,"Down"
"MUC6",35.0014618506465,-0.574036475978654,0.814748456438332,-0.704556690402399,0.481086158869515,0.597615774597824,"Not"
"MUC7",0.160396995347218,-0.229187508399678,2.17075573260934,-0.105579593759351,0.915915916064432,0.946576373116303,"Not"
"MUCL1",1.94665649269797,-0.677860305335733,1.12824534596578,-0.600809307797751,0.547967003951857,0.660585335980838,"Not"
"MUL1",2395.2484231479,0.118308450257894,0.182622771569215,0.647829672287363,0.51709512154791,0.63150269298677,"Not"
"MUM1",3589.01561502698,-0.894892686010837,0.225527551663145,-3.9679971666942,7.24791954286985e-05,0.000331909404417023,"Down"
"MUM1L1",94.9003273483366,-3.26020332337406,0.876681523965981,-3.7188000821842,0.000200171394549241,0.000804577439400125,"Down"
"MUS81",1946.40761546267,0.340390351316312,0.19228740287266,1.77021659365658,0.076691066089974,0.136821744718579,"Not"
"MUSK",6.05489216284113,-1.36309700805754,0.719334819035511,-1.89494095376224,0.0581002247082331,0.1088304420539,"Not"
"MUSTN1",3.00991184116242,-0.47810450997345,0.585637549128312,-0.816382949974913,0.414281145125215,0.532254867159215,"Not"
"MUT",2023.55017902039,-0.16018381363325,0.228886292042923,-0.699840135481815,0.484027146681265,0.600307331487983,"Not"
"MUTYH",799.355006749839,0.714181987244075,0.259472512701711,2.75243793574812,0.0059153357716446,0.0154435477719068,"Up"
"MVB12A",1889.4312031185,1.65037088808752,0.254482667711306,6.48519957343327,8.86144074467398e-11,1.84631541428224e-09,"Up"
"MVB12B",3047.25904971197,-1.61961949266888,0.402226247757069,-4.02663799714801,5.65800388525665e-05,0.000266716038229251,"Down"
"MVD",1397.04040597045,-1.08669875884945,0.291053747442908,-3.73367039042372,0.000188709424435436,0.000764285492173646,"Down"
"MVK",642.283169004271,-0.95604612443433,0.229861383033077,-4.15922897451963,3.19323668372742e-05,0.000161713015071944,"Down"
"MVP",4045.42222701506,-0.0163487608385673,0.424846074285174,-0.0384816097596641,0.969303693908602,0.98018470023459,"Not"
"MX1",6011.3511250106,1.36364922813602,0.752827117188716,1.81137102662866,0.0700834377929864,0.127055679974306,"Not"
"MX2",853.935272455346,1.08226183311708,0.689192143419188,1.57033396774927,0.116337435698464,0.193386431573808,"Not"
"MXD1",921.529165721572,-0.335558898179597,0.319936235855775,-1.0488305498814,0.294256114267092,0.406815965377732,"Not"
"MXD3",731.216642733329,2.31540031403383,0.464728395422605,4.9822656348087,6.28440828741979e-07,4.93782519407655e-06,"Up"
"MXD4",4793.4252145438,0.274123283996387,0.222454022652107,1.23226939539361,0.217848468164015,0.321664042429939,"Not"
"MXI1",2702.34912353514,-1.07456054989896,0.291494247463016,-3.68638681295175,0.000227460538183304,0.000898923273882445,"Down"
"MXRA5",1799.14435476183,4.01335820686882,0.801580526175699,5.00680602361481,5.53406465642713e-07,4.41160269912096e-06,"Up"
"MXRA7",6660.45895962054,0.419171125771265,0.435564692059075,0.962362499562781,0.335867544075074,0.452770224686442,"Not"
"MXRA8",2893.94900978137,1.60137188180888,0.50509866069974,3.17041403275633,0.00152221868081291,0.00472828059686227,"Up"
"MYADM",3066.32861259089,-0.786647294638314,0.403540367346397,-1.94936456992185,0.0512519025171738,0.0980961730515931,"Not"
"MYADML2",29.3082388640006,-2.89491389488431,0.490584253606574,-5.90095151567155,3.61411111944466e-09,5.05975556722253e-08,"Down"
"MYB",64.2012818133008,2.21238455614545,0.648498964348215,3.41154678383957,0.000645954154524609,0.00224479323852911,"Up"
"MYBBP1A",2424.11038468633,-0.569337082743487,0.233572365653853,-2.43751901535829,0.0147884364099478,0.0341085469001473,"Down"
"MYBL1",456.729296759102,0.919711392658712,0.369523374185248,2.48891262883318,0.0128134450626783,0.0301704579645902,"Up"
"MYBL2",1988.21560076192,7.39481383079299,0.556555771824663,13.2867435846531,2.76345457385685e-40,9.47436949936482e-37,"Up"
"MYBPC1",1315.26608968985,-0.0365674138218104,0.768783756691611,-0.0475652789272953,0.962062704094996,0.974706071129231,"Not"
"MYBPC2",20.3129304533234,-1.5693437181261,0.655286128639395,-2.39489842610374,0.0166249700968481,0.0377356981355607,"Down"
"MYBPC3",10.8657939096912,-0.145523002647047,0.585861602046424,-0.248391432616053,0.803831561698146,0.869691808859435,"Not"
"MYBPH",326.835467439266,3.56729117137634,0.903681874989785,3.94750771272985,7.89689748249632e-05,0.000358539957441012,"Up"
"MYBPHL",61.6697806848403,-0.431905199572061,0.605552027213722,-0.713242100037797,0.475695958966986,0.592814673960115,"Not"
"MYC",2114.8867182335,1.95967586058748,0.449524870069419,4.35943813361171,1.30396810676026e-05,7.29015342379247e-05,"Up"
"MYCBP",609.412378959095,2.00515460955462,0.289419403950147,6.92819687342046,4.26238307826216e-12,1.16284310196695e-10,"Up"
"MYCBP2",2129.8674399945,-2.60435975033056,0.271869125183722,-9.57946125206606,9.75524584368376e-22,1.77947160948608e-19,"Down"
"MYCBPAP",119.834302780096,0.799363788622064,0.608254835527585,1.31419224629545,0.188781517137257,0.286685349971907,"Not"
"MYCL",391.184012820804,1.74484751756056,0.516010776570528,3.38141681682897,0.000721130630156367,0.00247461388872914,"Up"
"MYCN",555.528288423217,0.236656100127369,0.675251354337104,0.350471122504737,0.725985158466453,0.811515761996204,"Not"
"MYCT1",358.208567683629,0.335234333254133,0.396480659817492,0.845525058923297,0.397817747567784,0.516020427443265,"Not"
"MYD88",2196.42386851991,2.15085025024268,0.263911597765339,8.14988908579585,3.64258206921673e-16,2.36971615314149e-14,"Up"
"MYDGF",3764.90223451185,1.0378235334044,0.302125255708768,3.43507705428243,0.00059238536349812,0.00208353914428091,"Up"
"MYEF2",2704.72951229683,-0.217126244111094,0.31088442555743,-0.698414672017667,0.484917903374451,0.601291736766747,"Not"
"MYEOV",8.1693858935963,1.32235344092986,0.747718183159871,1.76851850163863,0.0769742619381676,0.137274333137309,"Not"
"MYF5",0.0479014580705987,0.152603174390086,6.50590358756647,0.023456107570012,0.981286449927268,NA,"Not"
"MYF6",1.61309515657819,-0.125104862828799,1.11667309635945,-0.112033560436499,0.910796796689329,0.943258895306716,"Not"
"MYH1",1.36996436416459,-2.25436149488611,1.68604439769508,-1.33707125267161,0.181199379774377,0.277230134041777,"Not"
"MYH10",4651.97791860462,-1.33817263614048,0.341289285853692,-3.92093362319655,8.82065591324896e-05,0.000394335132821871,"Down"
"MYH11",300.495348982082,-2.0846395978865,0.608082134761366,-3.42822043062422,0.000607551933022231,0.00212968316202364,"Down"
"MYH13",1.75754878940966,-3.06688761827354,1.2977350440466,-2.36326177083912,0.0181148691002235,0.0405927080120487,"Down"
"MYH14",1336.02995305811,-2.2269560158805,0.60283341873336,-3.69414824506521,0.000220625068075093,0.000875255867079995,"Down"
"MYH15",87.1116819689273,-1.99656274733025,0.604361147371746,-3.30359215845183,0.00095454589125998,0.00316469722964775,"Down"
"MYH2",1.12515184714967,1.1199495867317,2.24542223162883,0.498770151535947,0.617941317545089,0.722657055189474,"Not"
"MYH3",140.689766822851,-0.761404294011419,0.43437431759855,-1.75287594860779,0.0796233028584311,0.141280867154679,"Not"
"MYH4",1.44300900443634,-3.16896289328263,1.43141656457316,-2.21386490258173,0.0268380737455967,0.0566605242381224,"Down"
"MYH6",5.20205364272272,-0.584206528132556,0.860259696582056,-0.679104845262074,0.497071432655921,0.612283642550545,"Not"
"MYH7",409.984072548835,0.0839852691954184,0.588771138292032,0.142645017279637,0.886570542350741,0.925986949083748,"Not"
"MYH7B",137.763199117561,-3.67743664255676,0.534226935253795,-6.88366010749668,5.83339657099458e-12,1.51164591364798e-10,"Down"
"MYH8",1.40887151846053,0.0324869601037256,1.79162095690672,0.0181327194117081,0.985532975922473,0.990697852396863,"Not"
"MYH9",15167.3868004149,-0.0446752431090672,0.398849703807252,-0.112010220096984,0.910815303103216,0.943258895306716,"Not"
"MYL1",0.501573765543059,0.758142013247022,2.46246671900993,0.307879090261103,0.75817433703042,0.836441844932581,"Not"
"MYL10",1.05005018496392,0.423447779662312,1.40959843650216,0.300403128080273,0.763869677947958,0.840681369212097,"Not"
"MYL12A",6040.87858076181,2.14603930912852,0.378303899729299,5.67279192909233,1.40488827620661e-08,1.68968010776342e-07,"Up"
"MYL12B",10672.3475240423,0.846644753692382,0.315849251634669,2.68053430334438,0.00735047302846446,0.0186579674171364,"Up"
"MYL2",0.904213361331182,-3.07611718874601,1.31779855759887,-2.33428483511996,0.0195808122688425,0.0433577626729134,"Down"
"MYL3",60.5511031017417,-1.48635440061362,0.532772282075414,-2.78984934205573,0.00527325732519784,0.0139763854405457,"Down"
"MYL4",17.3440177021369,0.591124018543834,0.510595409994344,1.15771510470566,0.246980317837633,0.354741067908523,"Not"
"MYL5",558.464913333185,-0.00670165559110108,0.346087120616842,-0.0193640710441825,0.984550672184244,0.990138360448627,"Not"
"MYL6",38292.0545865557,1.44470135496856,0.36553383140833,3.95230545255528,7.74018511854814e-05,0.000352543168459502,"Up"
"MYL6B",3548.06104818101,-0.388504183954086,0.251849382834559,-1.54260526502579,0.122926579806269,0.202243517895078,"Not"
"MYL7",9.70665116404811,-0.221226857139285,0.754398658467062,-0.293249271663365,0.769331625259722,0.844644138760984,"Not"
"MYL9",3333.3999952443,1.78328521112455,0.600142294047044,2.97143732213741,0.00296409369756903,0.00844174611005194,"Up"
"MYLIP",621.407121833337,-1.13619184775714,0.419766784076438,-2.70672166273699,0.00679512020200018,0.0174146014433079,"Down"
"MYLK",2903.45081871166,-0.474728177156532,0.540854136572666,-0.877737905759273,0.380085968684141,0.498124923106087,"Not"
"MYLK2",201.176335852184,1.04807798547942,0.440253437435159,2.38062419588439,0.017283333872506,0.0389880831755391,"Up"
"MYLK3",44.1424170621482,-0.133810143504321,0.709101470803111,-0.188703801943565,0.850324971606994,0.900898721768896,"Not"
"MYLK4",82.202928946531,-0.213161253230138,0.366511785464604,-0.581594539886152,0.560839821594396,0.672054210123355,"Not"
"MYLPF",10.5101602426758,0.501562640056715,0.558479051022531,0.898086757486057,0.369139298403603,0.487348739522986,"Not"
"MYMK",1.4304848792389,-3.69468438431598,1.12300754476381,-3.28999070535457,0.00100190692209078,0.00329855011147417,"Down"
"MYMX",4.94563246248527,4.05180476891033,1.24048670006759,3.2663024671603,0.00108961797368234,0.00353788445017379,"Up"
"MYNN",974.66838705075,0.579932428683509,0.25615387311171,2.26400023407258,0.0235741003813124,0.0508132196124536,"Up"
"MYO10",6973.17853343308,-0.266231938945552,0.354759005379442,-0.75045857866468,0.452978561850559,0.5697754949832,"Not"
"MYO15A",61.0445234131789,-2.08927030949163,0.489600719041617,-4.26729420165341,1.97858153779174e-05,0.000105634112172606,"Down"
"MYO15B",1016.44955082907,-1.24172853194501,0.519004541242657,-2.39251958946626,0.0167331348108548,0.0379308852693427,"Down"
"MYO16",394.569562029055,-1.16971023165253,0.550921200164697,-2.12318972532342,0.0337379566109144,0.0687243727504568,"Down"
"MYO18A",2546.90579377289,-1.92552331491749,0.313285650467754,-6.14622250346473,7.93499542562699e-10,1.29735083382439e-08,"Down"
"MYO18B",13.2501188991993,-1.00990273148993,0.617509600425232,-1.63544458384855,0.101955882692603,0.173209564771601,"Not"
"MYO19",993.847789074363,0.677103979674531,0.292026193108973,2.31864125771027,0.0204144960807896,0.044915384008076,"Up"
"MYO1A",12.9225694724658,0.0931004792474566,0.499589988620235,0.186353772829958,0.852167341299048,0.902252002195377,"Not"
"MYO1B",2155.16737376603,1.300794411837,0.469359007513628,2.77142739568971,0.00558111172299131,0.01469938809529,"Up"
"MYO1C",2276.89420971304,1.21360357366922,0.319143691004365,3.80268702743249,0.000143135133718897,0.000600896276618638,"Up"
"MYO1D",714.610175619535,-2.48983275471331,0.512286180993932,-4.86023798237651,1.17244725734998e-06,8.57153385864586e-06,"Down"
"MYO1E",1620.55767293714,-0.332742958263505,0.367088848035407,-0.906437120180265,0.364704532731127,0.482761278884132,"Not"
"MYO1F",1620.23492369016,1.16668046430499,0.417240369511933,2.79618308666948,0.00517100974442632,0.0137386559052972,"Up"
"MYO1G",387.185338081516,2.44353747310589,0.576238366118244,4.24049771202579,2.23024708475812e-05,0.000117652331326934,"Up"
"MYO1H",7.89729464599689,-0.569628183003162,0.388923315875729,-1.46462852637298,0.143022294741371,0.228163664233726,"Not"
"MYO3A",5.2945926558516,-0.704766088994237,1.2565250060714,-0.560885048517841,0.574875903213769,0.685146209623714,"Not"
"MYO3B",25.2748034230657,-0.118763908438984,0.572865765969282,-0.207315422729156,0.835763530193315,0.890719415549911,"Not"
"MYO5A",3333.5579513662,-2.63340019873222,0.339176199185102,-7.76410669457108,8.22226619987894e-15,4.07285081384811e-13,"Down"
"MYO5B",451.2481052579,-0.152294645799737,0.632766908745155,-0.240680483911135,0.809802765979596,0.873257810584001,"Not"
"MYO5C",560.853616921764,0.711139310767874,0.570636547719013,1.24622110800734,0.212683231800464,0.315766374950482,"Not"
"MYO6",3081.98517903956,-0.55404121383482,0.27519144037108,-2.01329377500887,0.0440837328618533,0.0863329315106574,"Down"
"MYO7A",763.112857561524,0.974405484840625,0.422052605490647,2.30872993594685,0.0209585720790014,0.0459419406340598,"Up"
"MYO7B",198.668835241641,0.796504074637516,0.808224047742957,0.985499103697583,0.324378971478077,0.440443344035693,"Not"
"MYO9A",1222.17766022468,-1.47347955817963,0.218104094705278,-6.75585463065573,1.41995735467188e-11,3.4762798080296e-10,"Down"
"MYO9B",6773.05069575845,-0.0357547236381237,0.304704931673711,-0.117342123219755,0.90658894607504,0.940349756420571,"Not"
"MYOC",1.75878077679613,-0.279799924566406,0.86741895519578,-0.322566071320465,0.747023892402219,0.828117644306226,"Not"
"MYOCD",12.1369745084463,-1.89559522783163,0.773243568152489,-2.45148528342858,0.0142268003929239,0.0329849031913697,"Down"
"MYOD1",1.67993502696567,2.25087200423649,1.72440398352385,1.30530434036507,0.191789236710098,0.290612471555345,"Not"
"MYOF",2138.83240163737,1.91588532619539,0.446576723347371,4.29015939710122,1.78544922850644e-05,9.6234265195802e-05,"Up"
"MYOG",8.42773371431321,0.0539577143067082,0.612192274494725,0.0881385090186614,0.92976658969099,0.954282721082886,"Not"
"MYOM1",224.3220142399,-1.43696421934414,0.538838283683209,-2.66678196939131,0.00765813356268387,0.0193307872835838,"Down"
"MYOM2",555.544419221382,-2.16072627757946,0.357945343519138,-6.03646985971738,1.5752215702729e-09,2.40234201118833e-08,"Down"
"MYOM3",11.2492899237018,0.589635999877277,0.922041582420555,0.639489596910974,0.522504479141377,0.636279752529908,"Not"
"MYOT",117.299734613148,-1.39720727714357,0.761973740933911,-1.8336685401141,0.0667032112637006,0.122057430052362,"Not"
"MYOZ1",89.6073047953304,0.546325945838742,0.559661259010718,0.976172527654409,0.32897897479713,0.445551230533949,"Not"
"MYOZ2",32.4429380967062,0.92914365629344,0.699032899082854,1.32918444541379,0.183787125516629,0.280432396500078,"Not"
"MYOZ3",163.169766694,-0.0561163646061567,0.654397696848945,-0.0857526927071537,0.931663013634958,0.955860051375353,"Not"
"MYPN",5.31463877292184,-2.46604999619923,0.628945806343569,-3.92092605010887,8.82093315492115e-05,0.000394335132821871,"Down"
"MYPOP",457.769196361375,-1.39375032394372,0.23844467967279,-5.84517266586244,5.0604309190683e-09,6.85257479477328e-08,"Down"
